criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=1001,370,1001,1405.9906058311462,0.8624610304832458,0.5397217583229057
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=2001,370,2001,1482.3257038593292,0.8573605418205261,0.548815250534815
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=3001,370,3001,1398.6113998889923,0.8645652532577515,0.5039400659048711
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=1001,3441,1001,1411.9278147220612,0.927867591381073,0.2689233414806439
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=2001,3441,2001,1401.0580887794495,0.9285334348678588,0.2774130752379708
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=3001,3441,3001,1406.5482814311981,0.9272851943969728,0.2713326299672199
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=1001,370,1001,1950.7957921028137,0.8900191187858582,0.4151418662852635
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=2001,370,2001,1446.6298336982727,0.8815332651138306,0.4316803041320629
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=3001,370,3001,1409.621389389038,0.8874090909957886,0.3912663806009502
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=1001,3441,1001,1368.5043227672577,0.9329885244369508,0.2387238893608171
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=2001,3441,2001,1666.8514502048492,0.9304057359695436,0.2467225028517201
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=3001,3441,3001,1692.990164756775,0.9287229776382446,0.2422115544502467
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=1001,370,1001,1445.1605169773102,0.8910387754440308,0.8275074513918961
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=2001,370,2001,1458.8593945503235,0.8781511187553406,0.8065070303511834
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=3001,370,3001,1412.7211434841156,0.8888897895812988,0.8126458764141213
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1644.6145865917206,0.8687137961387634,0.906035872953534
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1394.248244524002,0.8700282573699951,0.9052480335747654
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1671.4910516738892,0.8684130907058716,0.9037604257241036
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=1001,370,1001,1416.8151154518127,0.8727894425392151,0.470068181164585
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=2001,370,2001,1507.874838590622,0.8655241131782532,0.4886608079347924
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=3001,370,3001,1404.3055202960968,0.8710163235664368,0.4347580274575637
