criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=1001,370,1001,3465.1729824543,0.878566563129425,0.4644363352028276
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=2001,370,2001,3441.0294275283813,0.8684962391853333,0.4699446940761589
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=3001,370,3001,3462.608187198639,0.8792481422424316,0.4134562055438932
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=1001,3441,1001,3499.6859707832336,0.9372035264968872,0.2513782587415127
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=2001,3441,2001,3514.982311964035,0.9398254156112672,0.2414543971380752
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=3001,3441,3001,3507.6127591133118,0.935551941394806,0.2372781519749389
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=1001,370,1001,3475.169497013092,0.8760402202606201,0.4351889388450454
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=2001,370,2001,3908.5804402828217,0.877484917640686,0.4043616331640593
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=3001,370,3001,3855.116902589798,0.8872727751731873,0.3687655983980604
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=1001,3441,1001,3966.9005246162415,0.9357520937919616,0.214789959021536
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=2001,3441,2001,3477.567771911621,0.9349468946456908,0.2048736457568515
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=3001,3441,3001,3850.4753818511963,0.9317595958709716,0.2222556940892406
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=1001,370,1001,3866.748569250107,0.8053252100944519,1.5827671755689077
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=2001,370,2001,3533.1825938224792,0.7911869287490845,1.6982979748807243
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=3001,370,3001,3881.9603707790375,0.8146383166313171,1.5674042877172307
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3517.5325150489807,0.8146647214889526,1.4320466541145769
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3460.502574443817,0.7733543515205383,1.631813222233233
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3914.336930990219,0.7741302847862244,1.4864624299740523
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=1001,370,1001,3509.6128265857697,0.8834307193756104,0.4456445548270161
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=2001,370,2001,3926.8041093349457,0.8816455006599426,0.4454057042858326
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=3001,370,3001,3492.941200017929,0.8887284994125366,0.3849422634823177
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=3441_random_state=1001,3441,1001,3987.6924018859863,0.9427042603492736,0.2086835331363468
